osmid,y,x,street_count,highway,ref,junction,railway,geometry
38563816,53.6046165,-6.2086139,4,,,,,POINT (-6.2086139 53.6046165)
38563824,53.6065911,-6.2039241,3,,,,,POINT (-6.2039241 53.6065911)
38563826,53.6070933,-6.2024221,4,traffic_signals,,,,POINT (-6.2024221 53.6070933)
38563836,53.6080529,-6.1988568,3,,,,,POINT (-6.1988568 53.6080529)
38563840,53.6084321,-6.1966586,3,,,,,POINT (-6.1966586 53.6084321)
38563849,53.6089785,-6.1934522,3,traffic_signals,,,,POINT (-6.1934522 53.6089785)
38563862,53.6070333,-6.1922998,4,,,,,POINT (-6.1922998 53.6070333)
38563881,53.6037656,-6.1879724,3,,,,,POINT (-6.1879724 53.6037656)
38563916,53.6033118,-6.1853601,3,,,,,POINT (-6.1853601 53.6033118)
38563931,53.5626845,-6.2192216,3,,,,,POINT (-6.2192216 53.5626845)
38564002,53.5659573,-6.2321302,3,,,,,POINT (-6.2321302 53.5659573)
38564098,53.5713415,-6.2427419,4,,,,,POINT (-6.2427419 53.5713415)
38567183,53.5570569,-6.3180042,3,,,,,POINT (-6.3180042 53.5570569)
38567209,53.553543,-6.3245356,3,,,,,POINT (-6.3245356 53.553543)
38567283,53.5644208,-6.3540669,4,,,,,POINT (-6.3540669 53.5644208)
38567338,53.5672922,-6.3721044,3,,,,,POINT (-6.3721044 53.5672922)
38567359,53.5679068,-6.3800693,3,,,,,POINT (-6.3800693 53.5679068)
38567361,53.567656,-6.3803696,3,turning_circle,,,,POINT (-6.3803696 53.567656)
38567378,53.567534,-6.3832383,3,,,,,POINT (-6.3832383 53.567534)
38567400,53.5641499,-6.3843944,3,,,,,POINT (-6.3843944 53.5641499)
38567414,53.5624157,-6.3845467,4,,,,,POINT (-6.3845467 53.5624157)
38567421,53.5618243,-6.3863907,3,,,,,POINT (-6.3863907 53.5618243)
38567448,53.5584259,-6.3952155,4,,,,,POINT (-6.3952155 53.5584259)
38567567,53.5460145,-6.4105708,3,,,,,POINT (-6.4105708 53.5460145)
38567664,53.5343093,-6.4060243,3,,,,,POINT (-6.4060243 53.5343093)
38567774,53.4344579,-6.3484096,3,,,,,POINT (-6.3484096 53.4344579)
38567825,53.6187868,-6.1980553,3,,,,,POINT (-6.1980553 53.6187868)
38903202,53.2756152,-6.2294567,3,traffic_signals,,,,POINT (-6.2294567 53.2756152)
38903204,53.2758048,-6.2270748,3,,,,,POINT (-6.2270748 53.2758048)
38903207,53.2759956,-6.2247665,3,,,,,POINT (-6.2247665 53.2759956)
38903208,53.276023,-6.2244857,3,,,,,POINT (-6.2244857 53.276023)
38903214,53.2867009,-6.225648,4,traffic_signals,,,,POINT (-6.225648 53.2867009)
38903222,53.2829849,-6.2250108,3,,,,,POINT (-6.2250108 53.2829849)
38903224,53.2779384,-6.2226306,3,,,,,POINT (-6.2226306 53.2779384)
38903228,53.2782128,-6.2313299,3,,,,,POINT (-6.2313299 53.2782128)
38903229,53.2775198,-6.2307972,3,traffic_signals,,,,POINT (-6.2307972 53.2775198)
38903237,53.2730798,-6.228725,3,,,,,POINT (-6.228725 53.2730798)
38903241,53.2713043,-6.2284968,3,traffic_signals,,,,POINT (-6.2284968 53.2713043)
38903244,53.2703753,-6.2286951,3,,,,,POINT (-6.2286951 53.2703753)
38903250,53.266911,-6.2291827,3,,,,,POINT (-6.2291827 53.266911)
38903253,53.2652918,-6.2291524,4,traffic_signals,,yes,,POINT (-6.2291524 53.2652918)
38903263,53.2702334,-6.2254329,3,,,,,POINT (-6.2254329 53.2702334)
38914817,53.2826128,-6.2337902,3,traffic_signals,,,,POINT (-6.2337902 53.2826128)
38916280,53.2844411,-6.2370179,3,,,,,POINT (-6.2370179 53.2844411)
38916297,53.2850844,-6.237798,3,,,,,POINT (-6.237798 53.2850844)
38916306,53.2855933,-6.2382291,4,traffic_signals,,,,POINT (-6.2382291 53.2855933)
38916447,53.267717,-6.2212315,3,,,,,POINT (-6.2212315 53.267717)
38916539,53.2699023,-6.2163522,3,,,,,POINT (-6.2163522 53.2699023)
38916859,53.2659604,-6.2159428,3,,,,,POINT (-6.2159428 53.2659604)
38916915,53.2669745,-6.2183879,3,,,,,POINT (-6.2183879 53.2669745)
38917098,53.2680302,-6.2202153,4,traffic_signals,,,,POINT (-6.2202153 53.2680302)
38917216,53.2696732,-6.2206776,3,,,,,POINT (-6.2206776 53.2696732)
38917882,53.2704708,-6.2202378,3,,,,,POINT (-6.2202378 53.2704708)
38917890,53.2685954,-6.2226317,3,mini_roundabout,,,,POINT (-6.2226317 53.2685954)
38932100,53.2765939,-6.2216022,4,,,,,POINT (-6.2216022 53.2765939)
38932113,53.2888378,-6.2264765,3,traffic_signals,,,,POINT (-6.2264765 53.2888378)
38937152,53.2710051,-6.220369,3,,,,,POINT (-6.220369 53.2710051)
38937589,53.2708794,-6.2194767,3,,,,,POINT (-6.2194767 53.2708794)
38937663,53.2762313,-6.2213596,3,,,,,POINT (-6.2213596 53.2762313)
38953267,53.2704021,-6.2111773,3,,,,,POINT (-6.2111773 53.2704021)
38953284,53.2707316,-6.210757,3,,,,,POINT (-6.210757 53.2707316)
38953288,53.2706811,-6.2112259,3,traffic_signals,,,,POINT (-6.2112259 53.2706811)
38953292,53.2707611,-6.2114504,3,,,,,POINT (-6.2114504 53.2707611)
38953300,53.2711169,-6.2115572,3,traffic_signals,,,,POINT (-6.2115572 53.2711169)
38953313,53.2712519,-6.2107896,3,,,,,POINT (-6.2107896 53.2712519)
38953327,53.2709153,-6.2105583,3,traffic_signals,,,,POINT (-6.2105583 53.2709153)
38953357,53.2697372,-6.2116797,3,traffic_signals,,,,POINT (-6.2116797 53.2697372)
38953612,53.2713274,-6.2093976,3,,,,,POINT (-6.2093976 53.2713274)
38980428,53.2848728,-6.2398021,3,,,,,POINT (-6.2398021 53.2848728)
38980437,53.2846903,-6.2400998,3,,,,,POINT (-6.2400998 53.2846903)
38980444,53.2847702,-6.2404015,3,,,,,POINT (-6.2404015 53.2847702)
38980460,53.2850757,-6.2394228,3,,,,,POINT (-6.2394228 53.2850757)
38980462,53.2842923,-6.2408467,3,,,,,POINT (-6.2408467 53.2842923)
38980481,53.2828372,-6.2430618,3,,,,,POINT (-6.2430618 53.2828372)
38980504,53.2816622,-6.2437196,3,,,,,POINT (-6.2437196 53.2816622)
38980519,53.2795532,-6.2447568,3,,,,,POINT (-6.2447568 53.2795532)
38980523,53.278792,-6.2448682,3,,,,,POINT (-6.2448682 53.278792)
38980525,53.2785779,-6.2448573,3,,,,,POINT (-6.2448573 53.2785779)
38980531,53.2784079,-6.2448739,3,,,,,POINT (-6.2448739 53.2784079)
38980538,53.2784509,-6.2451641,3,,,,,POINT (-6.2451641 53.2784509)
38980541,53.2785779,-6.2451245,3,,,,,POINT (-6.2451245 53.2785779)
38980544,53.2819893,-6.24411,3,,,,,POINT (-6.24411 53.2819893)
38980554,53.2779953,-6.2463758,3,,,,,POINT (-6.2463758 53.2779953)
38980559,53.277381,-6.24769,3,,,,,POINT (-6.24769 53.277381)
38980568,53.276687,-6.2491632,3,,,,,POINT (-6.2491632 53.276687)
38980600,53.274289,-6.2568277,3,,,,,POINT (-6.2568277 53.274289)
38980612,53.2740953,-6.2606235,3,,,,,POINT (-6.2606235 53.2740953)
38980620,53.2739525,-6.2609136,3,traffic_signals,,,,POINT (-6.2609136 53.2739525)
38980623,53.2988198,-6.2336723,4,traffic_signals,,,,POINT (-6.2336723 53.2988198)
38980632,53.3027103,-6.2334254,3,traffic_signals,,,,POINT (-6.2334254 53.3027103)
38980650,53.3054407,-6.236489,3,traffic_signals,,,,POINT (-6.236489 53.3054407)
38980681,53.3110443,-6.238392,3,,,,,POINT (-6.238392 53.3110443)
38984430,53.2844157,-6.2406506,3,,,,,POINT (-6.2406506 53.2844157)
38984437,53.2850427,-6.2399247,3,,,,,POINT (-6.2399247 53.2850427)
39060762,53.3962481,-6.3048347,1,turning_circle,,,,POINT (-6.3048347 53.3962481)
40114157,53.2854337,-6.2415471,3,,,,,POINT (-6.2415471 53.2854337)
40114169,53.285225,-6.2413278,3,,,,,POINT (-6.2413278 53.285225)
40117650,53.2992717,-6.2533437,3,traffic_signals,,,,POINT (-6.2533437 53.2992717)
40121760,53.3049271,-6.2630361,3,,,,,POINT (-6.2630361 53.3049271)
40121775,53.3054058,-6.2661602,3,,,,,POINT (-6.2661602 53.3054058)
40121784,53.3063535,-6.2678387,3,,,,,POINT (-6.2678387 53.3063535)
40121813,53.3077649,-6.2704296,3,,,,,POINT (-6.2704296 53.3077649)
40121828,53.308901,-6.2713736,3,,,,,POINT (-6.2713736 53.308901)
40121849,53.3098451,-6.2734692,3,traffic_signals,,,,POINT (-6.2734692 53.3098451)
40130007,53.3104152,-6.2736896,3,,,,,POINT (-6.2736896 53.3104152)
41163166,53.2846552,-6.2095145,3,,,,,POINT (-6.2095145 53.2846552)
41163242,53.2871917,-6.2278671,3,,,,,POINT (-6.2278671 53.2871917)
41164739,53.2862149,-6.2375024,3,traffic_signals,,,,POINT (-6.2375024 53.2862149)
41164762,53.2891944,-6.2364253,3,,,,,POINT (-6.2364253 53.2891944)
41168934,53.3086183,-6.2465851,3,,,,,POINT (-6.2465851 53.3086183)
41168940,53.3084049,-6.2465716,3,,,,,POINT (-6.2465716 53.3084049)
41168957,53.3051936,-6.2456733,3,traffic_signals,,,,POINT (-6.2456733 53.3051936)
41168990,53.3012623,-6.2457003,3,,,,,POINT (-6.2457003 53.3012623)
41168998,53.3006714,-6.2459928,3,,,,,POINT (-6.2459928 53.3006714)
41169011,53.2982508,-6.2465779,3,,,,,POINT (-6.2465779 53.2982508)
41169013,53.297506,-6.2464946,3,,,,,POINT (-6.2464946 53.297506)
41169017,53.2958923,-6.2461662,3,,,,,POINT (-6.2461662 53.2958923)
41169062,53.3082251,-6.2531879,3,,,,,POINT (-6.2531879 53.3082251)
41173172,53.3121182,-6.273678,3,,,,,POINT (-6.273678 53.3121182)
41173907,53.3128106,-6.2691951,3,,,,,POINT (-6.2691951 53.3128106)
41173975,53.3129636,-6.2673388,3,,,,,POINT (-6.2673388 53.3129636)
41175034,53.3131137,-6.2654547,3,,,,,POINT (-6.2654547 53.3131137)
41323966,53.2760162,-6.216325,4,,,,,POINT (-6.216325 53.2760162)
41323969,53.2757018,-6.2153881,3,,,,,POINT (-6.2153881 53.2757018)
41323974,53.2753785,-6.2144991,3,,,,,POINT (-6.2144991 53.2753785)
41323976,53.2763364,-6.214767,3,,,,,POINT (-6.214767 53.2763364)
41323981,53.2747528,-6.2126797,3,,,,,POINT (-6.2126797 53.2747528)
41323982,53.273896,-6.2134786,3,,,,,POINT (-6.2134786 53.273896)
41323986,53.2719795,-6.2159969,1,,,,,POINT (-6.2159969 53.2719795)
41323989,53.2713325,-6.2136754,1,,,,,POINT (-6.2136754 53.2713325)
41323992,53.2731979,-6.2181024,1,,,,,POINT (-6.2181024 53.2731979)
41323996,53.2740609,-6.2105618,1,,,,,POINT (-6.2105618 53.2740609)
41324000,53.2749619,-6.2105977,1,,,,,POINT (-6.2105977 53.2749619)
41324004,53.2753869,-6.2118137,3,,,,,POINT (-6.2118137 53.2753869)
41324009,53.2767491,-6.2105648,3,,,,,POINT (-6.2105648 53.2767491)
41324015,53.2765847,-6.2099911,3,,,,,POINT (-6.2099911 53.2765847)
41324021,53.2772934,-6.2117301,3,,,,,POINT (-6.2117301 53.2772934)
41324026,53.2779338,-6.2132273,3,,,,,POINT (-6.2132273 53.2779338)
41324034,53.2785785,-6.2105046,1,,,,,POINT (-6.2105046 53.2785785)
41324039,53.276056,-6.2082998,3,,,,,POINT (-6.2082998 53.276056)
41324045,53.2754838,-6.2053431,1,,,,,POINT (-6.2053431 53.2754838)
41324073,53.2804623,-6.217628,3,,,,,POINT (-6.217628 53.2804623)
41324083,53.2808728,-6.219359,3,,,,,POINT (-6.219359 53.2808728)
41324087,53.2810035,-6.2199813,1,turning_circle,,,,POINT (-6.2199813 53.2810035)
41324092,53.2791589,-6.2200561,3,,,,,POINT (-6.2200561 53.2791589)
41324096,53.278192,-6.2204141,3,,,,,POINT (-6.2204141 53.278192)
41324117,53.277338,-6.2196162,1,,,,,POINT (-6.2196162 53.277338)
41324122,53.2776792,-6.2190505,1,turning_circle,,,,POINT (-6.2190505 53.2776792)
41324209,53.2727824,-6.2090077,1,,,,,POINT (-6.2090077 53.2727824)
41324425,53.2738114,-6.2043984,4,,,,,POINT (-6.2043984 53.2738114)
41324501,53.2788284,-6.2158746,3,,,,,POINT (-6.2158746 53.2788284)
41324607,53.2755881,-6.2087202,3,,,,,POINT (-6.2087202 53.2755881)
41324657,53.2742163,-6.2040712,3,,,,,POINT (-6.2040712 53.2742163)
41324663,53.273798,-6.2035768,3,,,,,POINT (-6.2035768 53.273798)
41324667,53.2741642,-6.2045681,3,,,,,POINT (-6.2045681 53.2741642)
41324675,53.2779518,-6.2065744,3,,,,,POINT (-6.2065744 53.2779518)
41324683,53.2792615,-6.2109874,3,,,,,POINT (-6.2109874 53.2792615)
41324691,53.2771271,-6.2198007,3,,,,,POINT (-6.2198007 53.2771271)
41324696,53.2772611,-6.2194347,3,,,,,POINT (-6.2194347 53.2772611)
41333014,53.2769753,-6.2190985,3,,,,,POINT (-6.2190985 53.2769753)
42503290,53.3737125,-6.2117568,3,,,,,POINT (-6.2117568 53.3737125)
42503296,53.3742811,-6.2111148,3,,,,,POINT (-6.2111148 53.3742811)
42503299,53.3748295,-6.2104651,4,,,,,POINT (-6.2104651 53.3748295)
42503305,53.3753907,-6.2098072,3,,,,,POINT (-6.2098072 53.3753907)
42503313,53.3759639,-6.2090181,3,,,,,POINT (-6.2090181 53.3759639)
42503327,53.3756934,-6.2081173,3,,,,,POINT (-6.2081173 53.3756934)
42503367,53.3771757,-6.2061746,3,,,,,POINT (-6.2061746 53.3771757)
42503372,53.3775859,-6.2069915,3,,,,,POINT (-6.2069915 53.3775859)
42503381,53.3781128,-6.2081118,3,,,,,POINT (-6.2081118 53.3781128)
42503558,53.3764805,-6.1901493,3,,,,,POINT (-6.1901493 53.3764805)
42503577,53.3775194,-6.1852215,3,,,,,POINT (-6.1852215 53.3775194)
42503598,53.386748,-6.2015042,3,,,,,POINT (-6.2015042 53.386748)
42503652,53.3627952,-6.2398382,3,traffic_signals,,,,POINT (-6.2398382 53.3627952)
42503691,53.3913063,-6.2861417,3,,,,,POINT (-6.2861417 53.3913063)
42503726,53.3922441,-6.285632,3,,,,,POINT (-6.285632 53.3922441)
42503738,53.3913952,-6.2794335,3,,,,,POINT (-6.2794335 53.3913952)
43289753,53.2884875,-6.2464858,3,,,,,POINT (-6.2464858 53.2884875)
43289776,53.2883392,-6.2463344,3,,,,,POINT (-6.2463344 53.2883392)
43289790,53.2887207,-6.2458383,3,,,,,POINT (-6.2458383 53.2887207)
43289939,53.2895741,-6.23927,4,traffic_signals,,,,POINT (-6.23927 53.2895741)
43289952,53.2894828,-6.2376846,3,,,,,POINT (-6.2376846 53.2894828)
43289961,53.2894025,-6.2348843,3,traffic_signals,,,,POINT (-6.2348843 53.2894025)
43289964,53.289335,-6.2361755,3,traffic_signals,,,,POINT (-6.2361755 53.289335)
43289987,53.2906156,-6.2340462,3,,,,,POINT (-6.2340462 53.2906156)
43289990,53.2912876,-6.2335639,3,,,,,POINT (-6.2335639 53.2912876)
43290000,53.2915097,-6.2334633,3,,,,,POINT (-6.2334633 53.2915097)
43291816,53.4008502,-6.2846949,3,,,,,POINT (-6.2846949 53.4008502)
43291818,53.4019648,-6.2837713,3,,,,,POINT (-6.2837713 53.4019648)
43291965,53.3949618,-6.2809514,1,turning_circle,,,,POINT (-6.2809514 53.3949618)
43296273,53.2890371,-6.2225229,3,,,,,POINT (-6.2225229 53.2890371)
43296355,53.2896915,-6.2236822,3,,,,,POINT (-6.2236822 53.2896915)
43296372,53.2888795,-6.198265,4,traffic_signals,,,,POINT (-6.198265 53.2888795)
43296379,53.2889618,-6.1975508,3,,,,,POINT (-6.1975508 53.2889618)
43296388,53.2891699,-6.1961909,3,,,,,POINT (-6.1961909 53.2891699)
43296391,53.2930514,-6.2013425,4,traffic_signals,,,,POINT (-6.2013425 53.2930514)
43296401,53.2927732,-6.2017764,3,,,,,POINT (-6.2017764 53.2927732)
43296413,53.2921987,-6.2014676,3,,,,,POINT (-6.2014676 53.2921987)
43296455,53.2881042,-6.2021671,3,,,,,POINT (-6.2021671 53.2881042)
43296467,53.2882021,-6.203413,3,,,,,POINT (-6.203413 53.2882021)
43296471,53.3052289,-6.2375168,4,,,,,POINT (-6.2375168 53.3052289)
43296480,53.3053475,-6.2373754,3,,,,,POINT (-6.2373754 53.3053475)
43296492,53.3052133,-6.2452636,3,,,,,POINT (-6.2452636 53.3052133)
43296500,53.3052011,-6.2427035,3,,,,,POINT (-6.2427035 53.3052011)
43296523,53.3058037,-6.2368461,3,traffic_signals,,,,POINT (-6.2368461 53.3058037)
43314739,53.3012782,-6.2334036,3,,,,,POINT (-6.2334036 53.3012782)
43314744,53.3034838,-6.2340894,3,,,,,POINT (-6.2340894 53.3034838)
43314758,53.3083414,-6.2635632,3,,,,,POINT (-6.2635632 53.3083414)
43314780,53.2995086,-6.2530823,3,,,,,POINT (-6.2530823 53.2995086)
43314838,53.3069672,-6.2696964,3,traffic_signals,,,,POINT (-6.2696964 53.3069672)
43314848,53.3082315,-6.2545382,3,traffic_signals,,,,POINT (-6.2545382 53.3082315)
43314855,53.3156875,-6.2377335,3,,,,,POINT (-6.2377335 53.3156875)
43314904,53.3078141,-6.2368491,3,,,,,POINT (-6.2368491 53.3078141)
43326195,53.318737,-6.2358192,3,,,,,POINT (-6.2358192 53.318737)
43326199,53.3189788,-6.2345593,3,,,,,POINT (-6.2345593 53.3189788)
43326203,53.3191697,-6.2338669,3,,,,,POINT (-6.2338669 53.3191697)
43326227,53.3207293,-6.2344663,2,,,,,POINT (-6.2344663 53.3207293)
43326231,53.3113661,-6.2521372,3,,,,,POINT (-6.2521372 53.3113661)
43326250,53.3094513,-6.2518222,2,,,,,POINT (-6.2518222 53.3094513)
43326271,53.311213,-6.2578542,3,,,,,POINT (-6.2578542 53.311213)
43326280,53.3110755,-6.261277,3,,,,,POINT (-6.261277 53.3110755)
43326284,53.3110186,-6.2625461,4,traffic_signals,,,,POINT (-6.2625461 53.3110186)
43326288,53.3084638,-6.2517661,3,,,,,POINT (-6.2517661 53.3084638)
43543084,53.265278,-6.2309212,3,,,,,POINT (-6.2309212 53.265278)
43543151,53.2649037,-6.2408411,3,,,,,POINT (-6.2408411 53.2649037)
43543199,53.2679042,-6.2484361,3,,,,,POINT (-6.2484361 53.2679042)
43543299,53.2695328,-6.262304,4,traffic_signals,,,,POINT (-6.262304 53.2695328)
43543531,53.2672382,-6.2801511,3,,,,,POINT (-6.2801511 53.2672382)
43543547,53.2664456,-6.2802157,3,,,,,POINT (-6.2802157 53.2664456)
43543566,53.2665771,-6.2803314,3,,,,,POINT (-6.2803314 53.2665771)
43543813,53.2777192,-6.2835782,3,,,,,POINT (-6.2835782 53.2777192)
43543829,53.2779154,-6.2842593,3,,,,,POINT (-6.2842593 53.2779154)
43543838,53.2779804,-6.2845296,3,,,,,POINT (-6.2845296 53.2779804)
43543853,53.2780422,-6.2843367,3,,,,,POINT (-6.2843367 53.2780422)
43547889,53.2809253,-6.2974279,3,traffic_signals,,,,POINT (-6.2974279 53.2809253)
43548074,53.2770206,-6.2971535,3,,,,,POINT (-6.2971535 53.2770206)
43548097,53.277891,-6.2968672,3,,,,,POINT (-6.2968672 53.277891)
43548118,53.2798296,-6.2973827,3,,,,,POINT (-6.2973827 53.2798296)
43551275,53.3125355,-6.2524973,3,,,,,POINT (-6.2524973 53.3125355)
43551305,53.3149273,-6.2557334,3,,,,,POINT (-6.2557334 53.3149273)
46560661,53.2814775,-6.28438,3,,,,,POINT (-6.28438 53.2814775)
46560684,53.3095907,-6.2836515,3,crossing,,,,POINT (-6.2836515 53.3095907)
46561015,53.3085519,-6.2839588,3,,,,,POINT (-6.2839588 53.3085519)
46561025,53.3083899,-6.2839783,3,,,,,POINT (-6.2839783 53.3083899)
46561139,53.3067599,-6.2836571,3,traffic_signals,,,,POINT (-6.2836571 53.3067599)
46561184,53.3057407,-6.2833884,3,,,,,POINT (-6.2833884 53.3057407)
46561261,53.3035687,-6.2838057,3,,,,,POINT (-6.2838057 53.3035687)
46561359,53.3021944,-6.2839084,3,,,,,POINT (-6.2839084 53.3021944)
46561385,53.3014294,-6.2839303,3,,,,,POINT (-6.2839303 53.3014294)
46561429,53.3005392,-6.2838914,3,,,,,POINT (-6.2838914 53.3005392)
46561439,53.3001086,-6.2837943,5,traffic_signals,,,,POINT (-6.2837943 53.3001086)
46562142,53.2939873,-6.2874148,3,,,,,POINT (-6.2874148 53.2939873)
46563277,53.2844215,-6.2954537,3,,,,,POINT (-6.2954537 53.2844215)
46563346,53.2826869,-6.2969526,3,,,,,POINT (-6.2969526 53.2826869)
46563731,53.3071898,-6.2837651,3,traffic_signals,,,,POINT (-6.2837651 53.3071898)
46563735,53.3043416,-6.2834157,4,,,,,POINT (-6.2834157 53.3043416)
46656857,53.2764795,-6.2445657,3,,,,,POINT (-6.2445657 53.2764795)
46656889,53.2740984,-6.2435061,3,traffic_signals,,,,POINT (-6.2435061 53.2740984)
46656920,53.2723143,-6.2436693,3,,,,,POINT (-6.2436693 53.2723143)
46658364,53.2718993,-6.2438781,3,,,,,POINT (-6.2438781 53.2718993)
46658555,53.2719717,-6.2432994,3,,,,,POINT (-6.2432994 53.2719717)
46658625,53.271869,-6.2430559,3,,,,,POINT (-6.2430559 53.271869)
46659056,53.2714598,-6.2439511,3,,,,,POINT (-6.2439511 53.2714598)
46659256,53.2818341,-6.2450507,4,,,,,POINT (-6.2450507 53.2818341)
46659273,53.2821205,-6.2446682,4,,,,,POINT (-6.2446682 53.2821205)
46659547,53.2841717,-6.2455723,3,,,,,POINT (-6.2455723 53.2841717)
46659554,53.2847247,-6.2458093,3,,,,,POINT (-6.2458093 53.2847247)
46659559,53.2854559,-6.2460656,3,,,,,POINT (-6.2460656 53.2854559)
46659743,53.2878234,-6.2464702,3,,,,,POINT (-6.2464702 53.2878234)
46659750,53.2878587,-6.2464651,3,,,,,POINT (-6.2464651 53.2878587)
46660861,53.2871135,-6.2662436,3,,,,,POINT (-6.2662436 53.2871135)
46660872,53.2871075,-6.2660006,3,,,,,POINT (-6.2660006 53.2871075)
46660888,53.2873486,-6.2662086,3,,,,,POINT (-6.2662086 53.2873486)
46660893,53.2875572,-6.2660222,3,,,,,POINT (-6.2660222 53.2875572)
46660927,53.2889363,-6.268604,3,,,,,POINT (-6.268604 53.2889363)
46660983,53.2792462,-6.2451302,1,mini_roundabout,,,,POINT (-6.2451302 53.2792462)
46896718,53.2942944,-6.3047068,3,,,,,POINT (-6.3047068 53.2942944)
46896725,53.2942947,-6.3042799,3,,,,,POINT (-6.3042799 53.2942947)
46896730,53.2943055,-6.3033506,3,,,,,POINT (-6.3033506 53.2943055)
46896740,53.2944706,-6.30188,3,,,,,POINT (-6.30188 53.2944706)
46896747,53.2947994,-6.3007043,3,,,,,POINT (-6.3007043 53.2947994)
47075471,53.2975625,-6.2961439,3,,,,,POINT (-6.2961439 53.2975625)
47116067,53.279893,-6.3008449,3,traffic_signals,,,,POINT (-6.3008449 53.279893)
47116124,53.280016,-6.3086455,3,,,,,POINT (-6.3086455 53.280016)
47116127,53.2798181,-6.30869,3,,,,,POINT (-6.30869 53.2798181)
47116129,53.2799991,-6.3083736,3,,,,,POINT (-6.3083736 53.2799991)
47116131,53.2798054,-6.3083863,3,,,,,POINT (-6.3083863 53.2798054)
47116143,53.2867906,-6.3109081,3,,,,,POINT (-6.3109081 53.2867906)
47116148,53.2857046,-6.310835,3,,,,,POINT (-6.310835 53.2857046)
47116174,53.2832614,-6.3136349,3,,,,,POINT (-6.3136349 53.2832614)
47116201,53.2832878,-6.3103882,3,,,,,POINT (-6.3103882 53.2832878)
47116303,53.282713,-6.3192666,3,traffic_signals,,,,POINT (-6.3192666 53.282713)
47116312,53.2823734,-6.3182281,3,traffic_signals,,,,POINT (-6.3182281 53.2823734)
47116332,53.2815844,-6.3181104,3,,,,,POINT (-6.3181104 53.2815844)
47116334,53.2812687,-6.3179977,3,,,,,POINT (-6.3179977 53.2812687)
47116350,53.2801163,-6.3171751,3,,,,,POINT (-6.3171751 53.2801163)
47116357,53.2791567,-6.3171362,3,,,,,POINT (-6.3171362 53.2791567)
47116498,53.2755763,-6.3151106,3,,,,,POINT (-6.3151106 53.2755763)
47116506,53.2754703,-6.3140877,3,,,,,POINT (-6.3140877 53.2754703)
47116511,53.2754248,-6.3130436,3,,,,,POINT (-6.3130436 53.2754248)
47116513,53.2753864,-6.3119835,3,,,,,POINT (-6.3119835 53.2753864)
47154017,53.2890392,-6.1952647,3,,,,,POINT (-6.1952647 53.2890392)
47154030,53.289676,-6.1959108,3,,,,,POINT (-6.1959108 53.289676)
47154041,53.289323,-6.195529,4,,,,,POINT (-6.195529 53.289323)
47154095,53.2905273,-6.1910807,3,,,,,POINT (-6.1910807 53.2905273)
47154103,53.2905641,-6.1908928,3,,,,,POINT (-6.1908928 53.2905641)
47154150,53.2901671,-6.1871154,3,,,,,POINT (-6.1871154 53.2901671)
47154161,53.2896917,-6.1859073,3,,,,,POINT (-6.1859073 53.2896917)
47154191,53.2890412,-6.1806017,4,,,,,POINT (-6.1806017 53.2890412)
47154222,53.2891853,-6.1784189,3,,,,,POINT (-6.1784189 53.2891853)
47154233,53.2889056,-6.1783313,3,,,,,POINT (-6.1783313 53.2889056)
47154241,53.2887218,-6.1776541,1,turning_circle,,,,POINT (-6.1776541 53.2887218)
47154259,53.2905214,-6.1803725,3,,,,,POINT (-6.1803725 53.2905214)
47154267,53.2916357,-6.180208,3,,,,,POINT (-6.180208 53.2916357)
47154272,53.2920085,-6.1801592,3,,,,,POINT (-6.1801592 53.2920085)
47154281,53.2928443,-6.180039,3,,,,,POINT (-6.180039 53.2928443)
47154306,53.2941964,-6.1802447,4,,,,,POINT (-6.1802447 53.2941964)
47154314,53.2951409,-6.1804547,3,,,,,POINT (-6.1804547 53.2951409)
